Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
55786-HAR,Female,48,Yes,Haryana,3,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0.0,0,20.23,120.48,Churned,Other,Don't know,1.0
33799-CHH,Female,23,No,Chhattisgarh,10,2,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,Churned,Attitude,Attitude of service provider,1.0
52279-TAM,Male,53,No,Tamil Nadu,15,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,239.45,0.0,0,71.16,310.61,Joined,,,1.0
37251-AND,Female,31,No,Andhra Pradesh,12,26,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.0,7611.85,0.0,0,1005.72,8617.57,Churned,Competitor,Competitor had better devices,1.0
82486-JHA,Female,44,No,Jharkhand,3,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85,0.0,0,114.27,379.12,Churned,Competitor,Competitor had better devices,1.0
82990-RAJ,Female,77,Yes,Rajasthan,13,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,Churned,Attitude,Attitude of support person,1.0
59647-MAH,Male,60,No,Maharashtra,11,3,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.28,Churned,Competitor,Competitor made better offer,1.0
46143-JHA,Male,30,No,Jharkhand,0,6,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,1214.05,0.0,0,232.56,1446.61,Churned,Competitor,Competitor had better devices,1.0
29539-HAR,Male,62,Yes,Haryana,6,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.45,742.95,0.0,0,41.68,784.63,Churned,Competitor,Competitor had better devices,1.0
49859-UTT,Female,37,No,Uttar Pradesh,9,23,,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.0,1425.45,0.0,0,225.0,1650.45,Churned,Dissatisfaction,Product dissatisfaction,1.0
46004-TAM,Male,25,Yes,Tamil Nadu,1,6,,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-8.0,132.4,0.0,0,47.04,179.44,Joined,,,1.0
21013-JAM,Male,55,No,Jammu & Kashmir,12,8,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,609.9,0.0,0,383.28,993.18,Churned,Competitor,Competitor made better offer,1.0
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,,No,,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05,0.0,20,0.0,115.05,Churned,Dissatisfaction,Poor expertise of online support,1.0
55235-KAR,Female,26,Yes,Karnataka,1,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,Churned,Competitor,Competitor had better devices,1.0
45672-TAM,Female,29,No,Tamil Nadu,0,2,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.2,20.2,0.0,0,42.15,62.35,Joined,,,1.0
43324-KAR,Female,73,No,Karnataka,8,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,85.55,851.75,0.0,0,60.1,911.85,Churned,Attitude,Attitude of support person,1.0
98542-ASS,Male,31,Yes,Assam,10,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,Churned,Competitor,Competitor made better offer,1.0
44732-AND,Male,71,No,Andhra Pradesh,6,29,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,Churned,Competitor,Competitor had better devices,1.0
85732-MAD,Female,58,No,Madhya Pradesh,7,25,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.0,7723.7,0.0,0,3361.14,11084.84,Churned,Competitor,Competitor offered higher download speeds,1.0
34005-UTT,Female,74,Yes,Uttar Pradesh,2,35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,5544.32,Churned,Other,Don't know,1.0
64773-DEL,Female,22,Yes,Delhi,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,Churned,Competitor,Competitor made better offer,1.0
19541-ODI,Female,37,Yes,Odisha,15,14,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,0.0,0,79.0,153.2,Joined,,,1.0
78790-WES,Female,32,Yes,West Bengal,13,36,,No,,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,28.6,973.55,0.0,0,0.0,973.55,Churned,Other,Don't know,1.0
79777-MAH,Male,77,Yes,Maharashtra,13,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,154.3,0.0,0,30.38,184.68,Joined,,,1.0
39191-UTT,Female,74,No,Uttar Pradesh,14,20,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,Churned,Attitude,Attitude of support person,1.0
95822-AND,Male,34,Yes,Andhra Pradesh,3,26,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.2,19.2,0.0,0,17.89,37.09,Joined,,,1.0
99387-DEL,Female,68,No,Delhi,4,19,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2414.55,0.0,0,305.95,2720.5,Stayed,,,1.0
71972-KER,Female,33,No,Kerala,8,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,76.0,1130.85,0.0,0,672.9,1803.75,Churned,Dissatisfaction,Lack of self-service on Website,1.0
94173-JAM,Male,80,Yes,Jammu & Kashmir,15,28,,No,,Yes,DSL,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,Churned,Competitor,Competitor made better offer,1.0
97828-MAH,Female,57,No,Maharashtra,0,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.0,266.8,0.0,0,46.8,313.6,Joined,,,1.0
78010-DEL,Female,71,Yes,Delhi,3,30,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,4782.55,Churned,Other,Don't know,1.0
12528-JAM,Female,71,No,Jammu & Kashmir,14,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,573.75,0.0,0,287.4,861.15,Churned,Competitor,Competitor made better offer,1.0
18813-BIH,Female,66,Yes,Bihar,10,2,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,Stayed,,,1.0
33099-TEL,Male,62,No,Telangana,8,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.9,2085.45,0.0,0,195.5,2280.95,Stayed,,,1.0
85444-KAR,Male,55,No,Karnataka,4,26,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.1,2847.4,0.0,0,269.36,3116.76,Churned,Dissatisfaction,Service dissatisfaction,1.0
19522-RAJ,Female,52,Yes,Rajasthan,6,7,,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,Churned,Dissatisfaction,Poor expertise of online support,1.0
29796-JAM,Female,18,No,Jammu & Kashmir,8,7,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8,3587.25,0.0,0,271.66,3858.91,Churned,Competitor,Competitor made better offer,1.0
42804-AND,Female,47,Yes,Andhra Pradesh,9,3,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44,Churned,Competitor,Competitor had better devices,1.0
31733-TAM,Male,66,No,Tamil Nadu,6,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,4294.37,Churned,Dissatisfaction,Product dissatisfaction,1.0
24606-KER,Female,68,Yes,Kerala,4,32,,No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,0.0,0,0.0,810.7,Churned,Dissatisfaction,Service dissatisfaction,1.0
44580-MAH,Male,39,Yes,Maharashtra,2,22,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,0.0,0,2072.98,8414.43,Churned,Price,Long distance charges,1.0
54564-AND,Female,55,Yes,Andhra Pradesh,11,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.1,257.6,0.0,0,43.05,300.65,Joined,,,1.0
57784-UTT,Male,80,Yes,Uttar Pradesh,4,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,Churned,Dissatisfaction,Network reliability,1.0
84720-GUJ,Male,55,Yes,Gujarat,11,6,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,32.78,51.98,Joined,,,1.0
47359-UTT,Female,43,Yes,Uttar Pradesh,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.4,1132.35,0.0,0,111.67,1244.02,Churned,Competitor,Competitor had better devices,1.0
74427-DEL,Female,40,Yes,Delhi,12,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,8.74,0,134.0,398.26,Churned,Dissatisfaction,Product dissatisfaction,1.0
46712-WES,Female,41,No,West Bengal,0,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,Churned,Attitude,Attitude of service provider,1.0
32770-RAJ,Female,75,Yes,Rajasthan,12,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,Churned,Price,Price too high,1.0
66623-JAM,Female,80,Yes,Jammu & Kashmir,1,22,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,1094.5,0.0,0,408.12,1502.62,Churned,Competitor,Competitor made better offer,1.0
24935-WES,Female,73,Yes,West Bengal,2,22,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1474.75,0.0,0,414.54,1889.29,Churned,Attitude,Attitude of support person,1.0
33788-PUD,Male,32,Yes,Puducherry,0,30,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,57.55,3046.4,0.0,60,484.0,3590.4,Churned,Competitor,Competitor offered more data,1.0
39623-HAR,Female,85,No,Haryana,2,10,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.6,239.05,0.0,30,118.53,387.58,Joined,,,1.0
53186-HAR,Male,74,Yes,Haryana,10,2,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0.0,0,11.89,57.14,Joined,,,1.0
63477-AND,Female,18,No,Andhra Pradesh,9,1,,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.7,134.35,0.0,0,54.54,188.89,Churned,Competitor,Competitor had better devices,1.0
42588-KAR,Female,83,No,Karnataka,5,31,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,105.25,6786.4,0.0,0,1195.35,7981.75,Churned,Attitude,Attitude of support person,1.0
82010-WES,Female,46,No,West Bengal,14,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,Joined,,,1.0
46865-PUN,Female,18,No,Punjab,11,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.45,145.15,0.0,0,57.22,202.37,Joined,,,1.0
23184-GUJ,Male,55,Yes,Gujarat,5,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,18.84,89.84,Churned,Attitude,Attitude of support person,1.0
45174-JAM,Female,82,No,Jammu & Kashmir,5,9,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,Churned,Competitor,Competitor made better offer,1.0
47929-AND,Male,50,No,Andhra Pradesh,4,13,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.55,765.5,0.0,20,47.25,832.75,Churned,Attitude,Attitude of support person,1.0
35237-MAH,Male,68,No,Maharashtra,0,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21,Churned,Price,Long distance charges,1.0
99488-KAR,Male,50,Yes,Karnataka,10,31,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.4,24.4,0.0,0,0.0,24.4,Joined,,,1.0
59959-KAR,Female,57,No,Karnataka,0,29,,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.0,1534.75,0.0,0,605.28,2140.03,Churned,Competitor,Competitor had better devices,1.0
15687-TAM,Male,65,No,Tamil Nadu,5,35,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,606.55,0.0,0,14.24,620.79,Churned,Dissatisfaction,Poor expertise of online support,1.0
73547-KAR,Female,43,Yes,Karnataka,13,16,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0.0,0,44.46,178.51,Joined,,,1.0
37148-BIH,Female,42,No,Bihar,6,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,70.05,0.0,0,27.89,97.94,Churned,Attitude,Attitude of support person,1.0
63129-PUN,Female,77,Yes,Punjab,5,19,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,96.3,1426.75,0.0,150,286.65,1863.4,Churned,Attitude,Attitude of support person,1.0
66553-TAM,Male,56,Yes,Tamil Nadu,0,3,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.98,Churned,Price,Long distance charges,1.0
26478-KAR,Female,55,Yes,Karnataka,3,20,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.3,4759.75,0.0,0,2986.9,7746.65,Churned,Dissatisfaction,Product dissatisfaction,1.0
12469-AND,Male,24,Yes,Andhra Pradesh,11,4,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0,36.69,91.99,Joined,,,1.0
11272-UTT,Female,65,No,Uttar Pradesh,0,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,Churned,Competitor,Competitor offered more data,1.0
57102-JAM,Female,31,Yes,Jammu & Kashmir,1,22,Deal 3,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.75,2345.2,0.0,0,120.99,2466.19,Churned,Attitude,Attitude of support person,1.0
73722-TAM,Male,25,Yes,Tamil Nadu,13,35,,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,69.5,1498.2,49.57,0,770.88,2219.51,Churned,Competitor,Competitor offered more data,1.0
87423-WES,Female,71,No,West Bengal,9,6,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,Churned,Competitor,Competitor had better devices,1.0
72431-UTT,Female,50,Yes,Uttar Pradesh,5,14,Deal 5,No,,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,79.45,0.0,0,0.0,79.45,Churned,Competitor,Competitor had better devices,1.0
47952-JHA,Female,18,No,Jharkhand,6,5,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,1270.2,0.0,100,300.45,1670.65,Churned,Dissatisfaction,Lack of self-service on Website,1.0
47895-TAM,Male,65,Yes,Tamil Nadu,6,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,0,11.08,85.48,Churned,Price,Price too high,1.0
77137-MAH,Male,52,No,Maharashtra,1,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0.0,0,16.34,61.89,Joined,,,1.0
35075-PUN,Male,64,Yes,Punjab,5,9,,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.05,55.05,0.0,0,14.65,69.7,Joined,,,1.0
23230-MAH,Male,21,Yes,Maharashtra,12,4,,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,Churned,Competitor,Competitor had better devices,1.0
17002-UTT,Male,51,No,Uttar Pradesh,10,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,778.1,0.0,0,237.28,1015.38,Churned,Attitude,Attitude of support person,1.0
52785-HAR,Female,76,No,Haryana,7,30,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,3554.6,0.0,0,1107.4,4662.0,Stayed,,,1.0
61474-TEL,Male,52,Yes,Telangana,11,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,20.35,0.0,0,31.97,52.32,Joined,,,1.0
63883-KAR,Female,33,Yes,Karnataka,12,26,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.45,42.45,0.0,0,94.38,136.83,Joined,,,1.0
19041-AND,Female,36,No,Andhra Pradesh,6,21,Deal 5,No,,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.1,101.1,0.0,0,0.0,101.1,Joined,,,1.0
37660-WES,Female,23,Yes,West Bengal,7,7,Deal 3,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,85.95,3110.1,0.0,0,308.0,3418.1,Churned,Price,Extra data charges,1.0
23587-JHA,Female,67,Yes,Jharkhand,1,6,Deal 4,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,106.9,1364.3,0.0,10,424.84,1799.14,Churned,Competitor,Competitor had better devices,1.0
74378-KAR,Female,37,Yes,Karnataka,12,30,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0.0,0,39.74,127.04,Joined,,,1.0
81081-AND,Female,72,No,Andhra Pradesh,12,16,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,1369.8,0.0,0,658.14,2027.94,Churned,Dissatisfaction,Service dissatisfaction,1.0
38256-ODI,Male,47,Yes,Odisha,8,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71.0,672.55,8.35,0,220.68,884.88,Churned,Competitor,Competitor offered more data,1.0
24768-UTT,Female,30,No,Uttar Pradesh,15,6,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.3,75.3,0.0,0,4.13,79.43,Churned,Competitor,Competitor had better devices,1.0
18730-KAR,Female,78,No,Karnataka,7,14,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,644.35,0.0,0,153.37,797.72,Churned,Competitor,Competitor made better offer,1.0
23605-MAH,Female,31,Yes,Maharashtra,1,19,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,7.57,28.32,Joined,,,1.0
41330-AND,Female,56,No,Andhra Pradesh,6,34,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,1914.9,0.0,0,831.6,2746.5,Churned,Attitude,Attitude of support person,1.0
61598-ASS,Female,39,No,Assam,10,14,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0.0,0,252.3,1709.55,Churned,Dissatisfaction,Lack of self-service on Website,1.0
49244-HAR,Male,33,Yes,Haryana,4,9,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.85,108.15,0.0,0,20.94,129.09,Churned,Competitor,Competitor made better offer,1.0
31957-RAJ,Male,24,Yes,Rajasthan,8,8,,No,,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,51.0,305.95,0.0,0,0.0,305.95,Churned,Price,Long distance charges,1.0
73142-RAJ,Male,49,No,Rajasthan,12,17,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0,48.58,94.78,Churned,Attitude,Attitude of support person,1.0
31805-ASS,Male,47,No,Assam,1,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.6,319.15,0.0,0,57.2,376.35,Churned,Competitor,Competitor offered more data,1.0
98630-TAM,Female,70,Yes,Tamil Nadu,12,20,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,3021.6,0.0,0,1139.4,4161.0,Churned,Competitor,Competitor made better offer,1.0
82481-TAM,Female,75,Yes,Tamil Nadu,11,1,,No,,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,Churned,Attitude,Attitude of support person,1.0
22765-MAH,Female,40,Yes,Maharashtra,6,16,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,16.44,35.89,Joined,,,1.0
38927-UTT,Male,52,No,Uttar Pradesh,1,6,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51,Churned,Competitor,Competitor offered higher download speeds,1.0
61282-AND,Male,36,Yes,Andhra Pradesh,6,22,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,104.65,6219.6,0.0,40,2386.12,8645.72,Churned,Dissatisfaction,Service dissatisfaction,1.0
79608-GUJ,Female,49,Yes,Gujarat,6,21,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05,0.0,0,93.84,283.89,Churned,Competitor,Competitor made better offer,1.0
87939-PUN,Female,30,No,Punjab,14,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0.0,0,21.8,96.05,Churned,Other,Don't know,1.0
